Expert_ID,theme,from,to
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Cambio climático
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Conservación
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Contaminación
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Impactos del cambio climático
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Mitigación
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Sobreexplotación
Expert_015,Tema 3,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_015,Tema 3,Amenazas humanas,Aspectos socio-económicos
Expert_015,Tema 3,Amenazas humanas,Cambio climático
Expert_015,Tema 3,Amenazas humanas,Conciencia ambiental
Expert_015,Tema 3,Amenazas humanas,Conservación
Expert_015,Tema 3,Amenazas humanas,Contaminación
Expert_015,Tema 3,Amenazas humanas,Impactos del cambio climático
Expert_015,Tema 3,Amenazas humanas,Mitigación
Expert_015,Tema 3,Amenazas humanas,Sobreexplotación
Expert_015,Tema 3,Amenazas humanas,Sustentabilidad
Expert_015,Tema 3,Aspectos socio-económicos,Cambio climático
Expert_015,Tema 3,Aspectos socio-económicos,Conciencia ambiental
Expert_015,Tema 3,Aspectos socio-económicos,Conservación
Expert_015,Tema 3,Aspectos socio-económicos,Contaminación
Expert_015,Tema 3,Aspectos socio-económicos,Impactos del cambio climático
Expert_015,Tema 3,Aspectos socio-económicos,Mitigación
Expert_015,Tema 3,Aspectos socio-económicos,Sobreexplotación
Expert_015,Tema 3,Aspectos socio-económicos,Sustentabilidad
Expert_015,Tema 3,Cambio climático,Conciencia ambiental
Expert_015,Tema 3,Cambio climático,Conservación
Expert_015,Tema 3,Cambio climático,Contaminación
Expert_015,Tema 3,Cambio climático,Impactos del cambio climático
Expert_015,Tema 3,Cambio climático,Mitigación
Expert_015,Tema 3,Cambio climático,Sobreexplotación
Expert_015,Tema 3,Cambio climático,Sustentabilidad
Expert_015,Tema 3,Conciencia ambiental,Conservación
Expert_015,Tema 3,Conciencia ambiental,Contaminación
Expert_015,Tema 3,Conciencia ambiental,Impactos del cambio climático
Expert_015,Tema 3,Conciencia ambiental,Mitigación
Expert_015,Tema 3,Conciencia ambiental,Sobreexplotación
Expert_015,Tema 3,Conciencia ambiental,Sustentabilidad
Expert_015,Tema 3,Conservación,Contaminación
Expert_015,Tema 3,Conservación,Impactos del cambio climático
Expert_015,Tema 3,Conservación,Mitigación
Expert_015,Tema 3,Conservación,Sobreexplotación
Expert_015,Tema 3,Conservación,Sustentabilidad
Expert_015,Tema 3,Contaminación,Impactos del cambio climático
Expert_015,Tema 3,Contaminación,Mitigación
Expert_015,Tema 3,Contaminación,Sobreexplotación
Expert_015,Tema 3,Contaminación,Sustentabilidad
Expert_015,Tema 3,Impactos del cambio climático,Mitigación
Expert_015,Tema 3,Impactos del cambio climático,Sobreexplotación
Expert_015,Tema 3,Impactos del cambio climático,Sustentabilidad
Expert_015,Tema 3,Mitigación,Sobreexplotación
Expert_015,Tema 3,Mitigación,Sustentabilidad
Expert_015,Tema 3,Sobreexplotación,Sustentabilidad
Expert_015,x,NA,NA
Expert_016,Tema 1,Acoplamiento clima-océano,Biología del cambio global
Expert_016,Tema 1,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_016,Tema 1,Acoplamiento clima-océano,Dinámica costera
Expert_016,Tema 1,Acoplamiento clima-océano,Evolución
Expert_016,Tema 1,Acoplamiento clima-océano,Física oceanográfica
Expert_016,Tema 1,Acoplamiento clima-océano,Paleoclimatología
Expert_016,Tema 1,Biología del cambio global,Ciclos biogeoquímicos
Expert_016,Tema 1,Biología del cambio global,Dinámica costera
Expert_016,Tema 1,Biología del cambio global,Evolución
Expert_016,Tema 1,Biología del cambio global,Física oceanográfica
Expert_016,Tema 1,Biología del cambio global,Paleoclimatología
Expert_016,Tema 1,Ciclos biogeoquímicos,Dinámica costera
Expert_016,Tema 1,Ciclos biogeoquímicos,Evolución
Expert_016,Tema 1,Ciclos biogeoquímicos,Física oceanográfica
Expert_016,Tema 1,Ciclos biogeoquímicos,Paleoclimatología
Expert_016,Tema 1,Dinámica costera,Evolución
Expert_016,Tema 1,Dinámica costera,Física oceanográfica
Expert_016,Tema 1,Dinámica costera,Paleoclimatología
Expert_016,Tema 1,Evolución,Física oceanográfica
Expert_016,Tema 1,Evolución,Paleoclimatología
Expert_016,Tema 1,Física oceanográfica,Paleoclimatología
Expert_016,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_016,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_016,Tema 2,Conciencia ambiental,Sustentabilidad
Expert_016,Tema 3,Acción individual/Estilo de vida sostenible,Adaptación
Expert_016,Tema 3,Acción individual/Estilo de vida sostenible,Mitigación
Expert_016,Tema 3,Acción individual/Estilo de vida sostenible,Regulación climática
Expert_016,Tema 3,Adaptación,Mitigación
Expert_016,Tema 3,Adaptación,Regulación climática
Expert_016,Tema 3,Mitigación,Regulación climática
Expert_016,Tema 4,Conservación,Ecosistemas
Expert_016,Tema 4,Conservación,Pesquerías
Expert_016,Tema 4,Conservación,Servicios Ecosistemicos
Expert_016,Tema 4,Ecosistemas,Pesquerías
Expert_016,Tema 4,Ecosistemas,Servicios Ecosistemicos
Expert_016,Tema 4,Pesquerías,Servicios Ecosistemicos
Expert_016,Tema 5,Amenazas humanas,Cambio climático
Expert_016,Tema 5,Amenazas humanas,Contaminación
Expert_016,Tema 5,Amenazas humanas,Impactos del cambio climático
Expert_016,Tema 5,Amenazas humanas,Sobreexplotación
Expert_016,Tema 5,Cambio climático,Contaminación
Expert_016,Tema 5,Cambio climático,Impactos del cambio climático
Expert_016,Tema 5,Cambio climático,Sobreexplotación
Expert_016,Tema 5,Contaminación,Impactos del cambio climático
Expert_016,Tema 5,Contaminación,Sobreexplotación
Expert_016,Tema 5,Impactos del cambio climático,Sobreexplotación
Expert_017,Tema 1,Biología del cambio global,Cambio climático
Expert_017,Tema 1,Biología del cambio global,Física oceanográfica
Expert_017,Tema 1,Biología del cambio global,Impactos del cambio climático
Expert_017,Tema 1,Biología del cambio global,Paleoclimatología
Expert_017,Tema 1,Biología del cambio global,Regulación climática
Expert_017,Tema 1,Cambio climático,Física oceanográfica
Expert_017,Tema 1,Cambio climático,Impactos del cambio climático
Expert_017,Tema 1,Cambio climático,Paleoclimatología
Expert_017,Tema 1,Cambio climático,Regulación climática
Expert_017,Tema 1,Física oceanográfica,Impactos del cambio climático
Expert_017,Tema 1,Física oceanográfica,Paleoclimatología
Expert_017,Tema 1,Física oceanográfica,Regulación climática
Expert_017,Tema 1,Impactos del cambio climático,Paleoclimatología
Expert_017,Tema 1,Impactos del cambio climático,Regulación climática
Expert_017,Tema 1,Paleoclimatología,Regulación climática
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Conservación
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Contaminación
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Mitigación
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Pesquerías
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Sobreexplotación
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_017,Tema 2,Acción individual/Estilo de vida sostenible,Servicios Ecosistemicos
Expert_017,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_017,Tema 2,Amenazas humanas,Conciencia ambiental
Expert_017,Tema 2,Amenazas humanas,Conservación
Expert_017,Tema 2,Amenazas humanas,Contaminación
Expert_017,Tema 2,Amenazas humanas,Mitigación
Expert_017,Tema 2,Amenazas humanas,Pesquerías
Expert_017,Tema 2,Amenazas humanas,Sobreexplotación
Expert_017,Tema 2,Amenazas humanas,Sustentabilidad
Expert_017,Tema 2,Amenazas humanas,Servicios Ecosistemicos
Expert_017,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_017,Tema 2,Aspectos socio-económicos,Conservación
Expert_017,Tema 2,Aspectos socio-económicos,Contaminación
Expert_017,Tema 2,Aspectos socio-económicos,Mitigación
Expert_017,Tema 2,Aspectos socio-económicos,Pesquerías
Expert_017,Tema 2,Aspectos socio-económicos,Sobreexplotación
Expert_017,Tema 2,Aspectos socio-económicos,Sustentabilidad
Expert_017,Tema 2,Aspectos socio-económicos,Servicios Ecosistemicos
Expert_017,Tema 2,Conciencia ambiental,Conservación
Expert_017,Tema 2,Conciencia ambiental,Contaminación
Expert_017,Tema 2,Conciencia ambiental,Mitigación
Expert_017,Tema 2,Conciencia ambiental,Pesquerías
Expert_017,Tema 2,Conciencia ambiental,Sobreexplotación
Expert_017,Tema 2,Conciencia ambiental,Sustentabilidad
Expert_017,Tema 2,Conciencia ambiental,Servicios Ecosistemicos
Expert_017,Tema 2,Conservación,Contaminación
Expert_017,Tema 2,Conservación,Mitigación
Expert_017,Tema 2,Conservación,Pesquerías
Expert_017,Tema 2,Conservación,Sobreexplotación
Expert_017,Tema 2,Conservación,Sustentabilidad
Expert_017,Tema 2,Conservación,Servicios Ecosistemicos
Expert_017,Tema 2,Contaminación,Mitigación
Expert_017,Tema 2,Contaminación,Pesquerías
Expert_017,Tema 2,Contaminación,Sobreexplotación
Expert_017,Tema 2,Contaminación,Sustentabilidad
Expert_017,Tema 2,Contaminación,Servicios Ecosistemicos
Expert_017,Tema 2,Mitigación,Pesquerías
Expert_017,Tema 2,Mitigación,Sobreexplotación
Expert_017,Tema 2,Mitigación,Sustentabilidad
Expert_017,Tema 2,Mitigación,Servicios Ecosistemicos
Expert_017,Tema 2,Pesquerías,Sobreexplotación
Expert_017,Tema 2,Pesquerías,Sustentabilidad
Expert_017,Tema 2,Pesquerías,Servicios Ecosistemicos
Expert_017,Tema 2,Sobreexplotación,Sustentabilidad
Expert_017,Tema 2,Sobreexplotación,Servicios Ecosistemicos
Expert_017,Tema 2,Sustentabilidad,Servicios Ecosistemicos
Expert_017,Tema 3,Acoplamiento clima-océano,Adaptación
Expert_017,Tema 3,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_017,Tema 3,Acoplamiento clima-océano,Dinámica costera
Expert_017,Tema 3,Acoplamiento clima-océano,Ecosistemas
Expert_017,Tema 3,Adaptación,Ciclos biogeoquímicos
Expert_017,Tema 3,Adaptación,Dinámica costera
Expert_017,Tema 3,Adaptación,Ecosistemas
Expert_017,Tema 3,Ciclos biogeoquímicos,Dinámica costera
Expert_017,Tema 3,Ciclos biogeoquímicos,Ecosistemas
Expert_017,Tema 3,Dinámica costera,Ecosistemas
Expert_018,Tema 1,Acción individual/Estilo de vida sostenible,Adaptación
Expert_018,Tema 1,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_018,Tema 1,Acción individual/Estilo de vida sostenible,Mitigación
Expert_018,Tema 1,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_018,Tema 1,Acción individual/Estilo de vida sostenible,Servicios Ecosistemicos
Expert_018,Tema 1,Adaptación,Amenazas humanas
Expert_018,Tema 1,Adaptación,Mitigación
Expert_018,Tema 1,Adaptación,Sustentabilidad
Expert_018,Tema 1,Adaptación,Servicios Ecosistemicos
Expert_018,Tema 1,Amenazas humanas,Mitigación
Expert_018,Tema 1,Amenazas humanas,Sustentabilidad
Expert_018,Tema 1,Amenazas humanas,Servicios Ecosistemicos
Expert_018,Tema 1,Mitigación,Sustentabilidad
Expert_018,Tema 1,Mitigación,Servicios Ecosistemicos
Expert_018,Tema 1,Sustentabilidad,Servicios Ecosistemicos
Expert_018,Tema 2,Biología del cambio global,Dinámica costera
Expert_018,Tema 2,Biología del cambio global,Ecosistemas
Expert_018,Tema 2,Dinámica costera,Ecosistemas
Expert_018,Tema 3,Acoplamiento clima-océano,Aspectos socio-económicos
Expert_018,Tema 3,Acoplamiento clima-océano,Cambio climático
Expert_018,Tema 3,Acoplamiento clima-océano,Impactos del cambio climático
Expert_018,Tema 3,Acoplamiento clima-océano,Regulación climática
Expert_018,Tema 3,Aspectos socio-económicos,Cambio climático
Expert_018,Tema 3,Aspectos socio-económicos,Impactos del cambio climático
Expert_018,Tema 3,Aspectos socio-económicos,Regulación climática
Expert_018,Tema 3,Cambio climático,Impactos del cambio climático
Expert_018,Tema 3,Cambio climático,Regulación climática
Expert_018,Tema 3,Impactos del cambio climático,Regulación climática
Expert_018,Tema 4,Conciencia ambiental,Conservación
Expert_018,Tema 4,Conciencia ambiental,Pesquerías
Expert_018,Tema 4,Conciencia ambiental,Sobreexplotación
Expert_018,Tema 4,Conservación,Pesquerías
Expert_018,Tema 4,Conservación,Sobreexplotación
Expert_018,Tema 4,Pesquerías,Sobreexplotación
Expert_018,Tema 5,Ciclos biogeoquímicos,Contaminación
Expert_019,--,NA,NA
Expert_019,Tema 1,Adaptación,Biología del cambio global
Expert_019,Tema 1,Adaptación,Cambio climático
Expert_019,Tema 1,Adaptación,Ecosistemas
Expert_019,Tema 1,Adaptación,Evolución
Expert_019,Tema 1,Adaptación,Impactos del cambio climático
Expert_019,Tema 1,Adaptación,Servicios Ecosistemicos
Expert_019,Tema 1,Biología del cambio global,Cambio climático
Expert_019,Tema 1,Biología del cambio global,Ecosistemas
Expert_019,Tema 1,Biología del cambio global,Evolución
Expert_019,Tema 1,Biología del cambio global,Impactos del cambio climático
Expert_019,Tema 1,Biología del cambio global,Servicios Ecosistemicos
Expert_019,Tema 1,Cambio climático,Ecosistemas
Expert_019,Tema 1,Cambio climático,Evolución
Expert_019,Tema 1,Cambio climático,Impactos del cambio climático
Expert_019,Tema 1,Cambio climático,Servicios Ecosistemicos
Expert_019,Tema 1,Ecosistemas,Evolución
Expert_019,Tema 1,Ecosistemas,Impactos del cambio climático
Expert_019,Tema 1,Ecosistemas,Servicios Ecosistemicos
Expert_019,Tema 1,Evolución,Impactos del cambio climático
Expert_019,Tema 1,Evolución,Servicios Ecosistemicos
Expert_019,Tema 1,Impactos del cambio climático,Servicios Ecosistemicos
Expert_019,Tema 2,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_019,Tema 2,Acoplamiento clima-océano,Dinámica costera
Expert_019,Tema 2,Acoplamiento clima-océano,Física oceanográfica
Expert_019,Tema 2,Acoplamiento clima-océano,Paleoclimatología
Expert_019,Tema 2,Acoplamiento clima-océano,Regulación climática
Expert_019,Tema 2,Ciclos biogeoquímicos,Dinámica costera
Expert_019,Tema 2,Ciclos biogeoquímicos,Física oceanográfica
Expert_019,Tema 2,Ciclos biogeoquímicos,Paleoclimatología
Expert_019,Tema 2,Ciclos biogeoquímicos,Regulación climática
Expert_019,Tema 2,Dinámica costera,Física oceanográfica
Expert_019,Tema 2,Dinámica costera,Paleoclimatología
Expert_019,Tema 2,Dinámica costera,Regulación climática
Expert_019,Tema 2,Física oceanográfica,Paleoclimatología
Expert_019,Tema 2,Física oceanográfica,Regulación climática
Expert_019,Tema 2,Paleoclimatología,Regulación climática
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Conservación
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Contaminación
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Mitigación
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Pesquerías
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Sobreexplotación
Expert_019,Tema 3,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_019,Tema 3,Amenazas humanas,Aspectos socio-económicos
Expert_019,Tema 3,Amenazas humanas,Conciencia ambiental
Expert_019,Tema 3,Amenazas humanas,Conservación
Expert_019,Tema 3,Amenazas humanas,Contaminación
Expert_019,Tema 3,Amenazas humanas,Mitigación
Expert_019,Tema 3,Amenazas humanas,Pesquerías
Expert_019,Tema 3,Amenazas humanas,Sobreexplotación
Expert_019,Tema 3,Amenazas humanas,Sustentabilidad
Expert_019,Tema 3,Aspectos socio-económicos,Conciencia ambiental
Expert_019,Tema 3,Aspectos socio-económicos,Conservación
Expert_019,Tema 3,Aspectos socio-económicos,Contaminación
Expert_019,Tema 3,Aspectos socio-económicos,Mitigación
Expert_019,Tema 3,Aspectos socio-económicos,Pesquerías
Expert_019,Tema 3,Aspectos socio-económicos,Sobreexplotación
Expert_019,Tema 3,Aspectos socio-económicos,Sustentabilidad
Expert_019,Tema 3,Conciencia ambiental,Conservación
Expert_019,Tema 3,Conciencia ambiental,Contaminación
Expert_019,Tema 3,Conciencia ambiental,Mitigación
Expert_019,Tema 3,Conciencia ambiental,Pesquerías
Expert_019,Tema 3,Conciencia ambiental,Sobreexplotación
Expert_019,Tema 3,Conciencia ambiental,Sustentabilidad
Expert_019,Tema 3,Conservación,Contaminación
Expert_019,Tema 3,Conservación,Mitigación
Expert_019,Tema 3,Conservación,Pesquerías
Expert_019,Tema 3,Conservación,Sobreexplotación
Expert_019,Tema 3,Conservación,Sustentabilidad
Expert_019,Tema 3,Contaminación,Mitigación
Expert_019,Tema 3,Contaminación,Pesquerías
Expert_019,Tema 3,Contaminación,Sobreexplotación
Expert_019,Tema 3,Contaminación,Sustentabilidad
Expert_019,Tema 3,Mitigación,Pesquerías
Expert_019,Tema 3,Mitigación,Sobreexplotación
Expert_019,Tema 3,Mitigación,Sustentabilidad
Expert_019,Tema 3,Pesquerías,Sobreexplotación
Expert_019,Tema 3,Pesquerías,Sustentabilidad
Expert_019,Tema 3,Sobreexplotación,Sustentabilidad
Expert_020,Tema 2,Acoplamiento clima-océano,Amenazas humanas
Expert_020,Tema 2,Acoplamiento clima-océano,Conservación
Expert_020,Tema 2,Acoplamiento clima-océano,Ecosistemas
Expert_020,Tema 2,Acoplamiento clima-océano,Evolución
Expert_020,Tema 2,Acoplamiento clima-océano,Pesquerías
Expert_020,Tema 2,Acoplamiento clima-océano,Sobreexplotación
Expert_020,Tema 2,Acoplamiento clima-océano,Servicios Ecosistemicos
Expert_020,Tema 2,Amenazas humanas,Conservación
Expert_020,Tema 2,Amenazas humanas,Ecosistemas
Expert_020,Tema 2,Amenazas humanas,Evolución
Expert_020,Tema 2,Amenazas humanas,Pesquerías
Expert_020,Tema 2,Amenazas humanas,Sobreexplotación
Expert_020,Tema 2,Amenazas humanas,Servicios Ecosistemicos
Expert_020,Tema 2,Conservación,Ecosistemas
Expert_020,Tema 2,Conservación,Evolución
Expert_020,Tema 2,Conservación,Pesquerías
Expert_020,Tema 2,Conservación,Sobreexplotación
Expert_020,Tema 2,Conservación,Servicios Ecosistemicos
Expert_020,Tema 2,Ecosistemas,Evolución
Expert_020,Tema 2,Ecosistemas,Pesquerías
Expert_020,Tema 2,Ecosistemas,Sobreexplotación
Expert_020,Tema 2,Ecosistemas,Servicios Ecosistemicos
Expert_020,Tema 2,Evolución,Pesquerías
Expert_020,Tema 2,Evolución,Sobreexplotación
Expert_020,Tema 2,Evolución,Servicios Ecosistemicos
Expert_020,Tema 2,Pesquerías,Sobreexplotación
Expert_020,Tema 2,Pesquerías,Servicios Ecosistemicos
Expert_020,Tema 2,Sobreexplotación,Servicios Ecosistemicos
Expert_020,Tema 5,Cambio climático,Dinámica costera
Expert_020,Tema 5,Cambio climático,Sustentabilidad
Expert_020,Tema 5,Dinámica costera,Sustentabilidad
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Adaptación
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Conservación
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Mitigación
Expert_021,Tema 1,Acción individual/Estilo de vida sostenible,Sustentabilidad
Expert_021,Tema 1,Adaptación,Amenazas humanas
Expert_021,Tema 1,Adaptación,Aspectos socio-económicos
Expert_021,Tema 1,Adaptación,Conciencia ambiental
Expert_021,Tema 1,Adaptación,Conservación
Expert_021,Tema 1,Adaptación,Mitigación
Expert_021,Tema 1,Adaptación,Sustentabilidad
Expert_021,Tema 1,Amenazas humanas,Aspectos socio-económicos
Expert_021,Tema 1,Amenazas humanas,Conciencia ambiental
Expert_021,Tema 1,Amenazas humanas,Conservación
Expert_021,Tema 1,Amenazas humanas,Mitigación
Expert_021,Tema 1,Amenazas humanas,Sustentabilidad
Expert_021,Tema 1,Aspectos socio-económicos,Conciencia ambiental
Expert_021,Tema 1,Aspectos socio-económicos,Conservación
Expert_021,Tema 1,Aspectos socio-económicos,Mitigación
Expert_021,Tema 1,Aspectos socio-económicos,Sustentabilidad
Expert_021,Tema 1,Conciencia ambiental,Conservación
Expert_021,Tema 1,Conciencia ambiental,Mitigación
Expert_021,Tema 1,Conciencia ambiental,Sustentabilidad
Expert_021,Tema 1,Conservación,Mitigación
Expert_021,Tema 1,Conservación,Sustentabilidad
Expert_021,Tema 1,Mitigación,Sustentabilidad
Expert_021,Tema 2,Acoplamiento clima-océano,Biología del cambio global
Expert_021,Tema 2,Acoplamiento clima-océano,Cambio climático
Expert_021,Tema 2,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_021,Tema 2,Acoplamiento clima-océano,Contaminación
Expert_021,Tema 2,Acoplamiento clima-océano,Dinámica costera
Expert_021,Tema 2,Acoplamiento clima-océano,Impactos del cambio climático
Expert_021,Tema 2,Acoplamiento clima-océano,Regulación climática
Expert_021,Tema 2,Biología del cambio global,Cambio climático
Expert_021,Tema 2,Biología del cambio global,Ciclos biogeoquímicos
Expert_021,Tema 2,Biología del cambio global,Contaminación
Expert_021,Tema 2,Biología del cambio global,Dinámica costera
Expert_021,Tema 2,Biología del cambio global,Impactos del cambio climático
Expert_021,Tema 2,Biología del cambio global,Regulación climática
Expert_021,Tema 2,Cambio climático,Ciclos biogeoquímicos
Expert_021,Tema 2,Cambio climático,Contaminación
Expert_021,Tema 2,Cambio climático,Dinámica costera
Expert_021,Tema 2,Cambio climático,Impactos del cambio climático
Expert_021,Tema 2,Cambio climático,Regulación climática
Expert_021,Tema 2,Ciclos biogeoquímicos,Contaminación
Expert_021,Tema 2,Ciclos biogeoquímicos,Dinámica costera
Expert_021,Tema 2,Ciclos biogeoquímicos,Impactos del cambio climático
Expert_021,Tema 2,Ciclos biogeoquímicos,Regulación climática
Expert_021,Tema 2,Contaminación,Dinámica costera
Expert_021,Tema 2,Contaminación,Impactos del cambio climático
Expert_021,Tema 2,Contaminación,Regulación climática
Expert_021,Tema 2,Dinámica costera,Impactos del cambio climático
Expert_021,Tema 2,Dinámica costera,Regulación climática
Expert_021,Tema 2,Impactos del cambio climático,Regulación climática
Expert_021,Tema 3,Ecosistemas,Evolución
Expert_021,Tema 3,Ecosistemas,Física oceanográfica
Expert_021,Tema 3,Ecosistemas,Paleoclimatología
Expert_021,Tema 3,Evolución,Física oceanográfica
Expert_021,Tema 3,Evolución,Paleoclimatología
Expert_021,Tema 3,Física oceanográfica,Paleoclimatología
Expert_021,Tema 4,Pesquerías,Sobreexplotación
Expert_021,Tema 4,Pesquerías,Servicios Ecosistemicos
Expert_021,Tema 4,Sobreexplotación,Servicios Ecosistemicos
Expert_022,Tema 1,Acoplamiento clima-océano,Adaptación
Expert_022,Tema 1,Acoplamiento clima-océano,Biología del cambio global
Expert_022,Tema 1,Acoplamiento clima-océano,Ciclos biogeoquímicos
Expert_022,Tema 1,Acoplamiento clima-océano,Conservación
Expert_022,Tema 1,Acoplamiento clima-océano,Ecosistemas
Expert_022,Tema 1,Adaptación,Biología del cambio global
Expert_022,Tema 1,Adaptación,Ciclos biogeoquímicos
Expert_022,Tema 1,Adaptación,Conservación
Expert_022,Tema 1,Adaptación,Ecosistemas
Expert_022,Tema 1,Biología del cambio global,Ciclos biogeoquímicos
Expert_022,Tema 1,Biología del cambio global,Conservación
Expert_022,Tema 1,Biología del cambio global,Ecosistemas
Expert_022,Tema 1,Ciclos biogeoquímicos,Conservación
Expert_022,Tema 1,Ciclos biogeoquímicos,Ecosistemas
Expert_022,Tema 1,Conservación,Ecosistemas
Expert_022,Tema 2,Acción individual/Estilo de vida sostenible,Amenazas humanas
Expert_022,Tema 2,Acción individual/Estilo de vida sostenible,Aspectos socio-económicos
Expert_022,Tema 2,Acción individual/Estilo de vida sostenible,Conciencia ambiental
Expert_022,Tema 2,Acción individual/Estilo de vida sostenible,Dinámica costera
Expert_022,Tema 2,Acción individual/Estilo de vida sostenible,Pesquerías
Expert_022,Tema 2,Acción individual/Estilo de vida sostenible,Sobreexplotación
Expert_022,Tema 2,Amenazas humanas,Aspectos socio-económicos
Expert_022,Tema 2,Amenazas humanas,Conciencia ambiental
Expert_022,Tema 2,Amenazas humanas,Dinámica costera
Expert_022,Tema 2,Amenazas humanas,Pesquerías
Expert_022,Tema 2,Amenazas humanas,Sobreexplotación
Expert_022,Tema 2,Aspectos socio-económicos,Conciencia ambiental
Expert_022,Tema 2,Aspectos socio-económicos,Dinámica costera
Expert_022,Tema 2,Aspectos socio-económicos,Pesquerías
Expert_022,Tema 2,Aspectos socio-económicos,Sobreexplotación
Expert_022,Tema 2,Conciencia ambiental,Dinámica costera
Expert_022,Tema 2,Conciencia ambiental,Pesquerías
Expert_022,Tema 2,Conciencia ambiental,Sobreexplotación
Expert_022,Tema 2,Dinámica costera,Pesquerías
Expert_022,Tema 2,Dinámica costera,Sobreexplotación
Expert_022,Tema 2,Pesquerías,Sobreexplotación
Expert_022,Tema 3,Cambio climático,Contaminación
Expert_022,Tema 3,Cambio climático,Impactos del cambio climático
Expert_022,Tema 3,Cambio climático,Mitigación
Expert_022,Tema 3,Cambio climático,Regulación climática
Expert_022,Tema 3,Cambio climático,Sustentabilidad
Expert_022,Tema 3,Cambio climático,Servicios Ecosistemicos
Expert_022,Tema 3,Contaminación,Impactos del cambio climático
Expert_022,Tema 3,Contaminación,Mitigación
Expert_022,Tema 3,Contaminación,Regulación climática
Expert_022,Tema 3,Contaminación,Sustentabilidad
Expert_022,Tema 3,Contaminación,Servicios Ecosistemicos
Expert_022,Tema 3,Impactos del cambio climático,Mitigación
Expert_022,Tema 3,Impactos del cambio climático,Regulación climática
Expert_022,Tema 3,Impactos del cambio climático,Sustentabilidad
Expert_022,Tema 3,Impactos del cambio climático,Servicios Ecosistemicos
Expert_022,Tema 3,Mitigación,Regulación climática
Expert_022,Tema 3,Mitigación,Sustentabilidad
Expert_022,Tema 3,Mitigación,Servicios Ecosistemicos
Expert_022,Tema 3,Regulación climática,Sustentabilidad
Expert_022,Tema 3,Regulación climática,Servicios Ecosistemicos
Expert_022,Tema 3,Sustentabilidad,Servicios Ecosistemicos
Expert_022,Tema 4,Evolución,Física oceanográfica
Expert_022,Tema 4,Evolución,Paleoclimatología
Expert_022,Tema 4,Física oceanográfica,Paleoclimatología
Expert_023,Tema 1,Amenazas humanas,Cambio climático
Expert_023,Tema 1,Amenazas humanas,Contaminación
Expert_023,Tema 1,Amenazas humanas,Impactos del cambio climático
Expert_023,Tema 1,Cambio climático,Contaminación
Expert_023,Tema 1,Cambio climático,Impactos del cambio climático
Expert_023,Tema 1,Contaminación,Impactos del cambio climático
